^_input^@^_num^@^_widgetName^@^_source^@^_resultNumber^@^_pageUrl^@^title^@^title_1^@^title_2^@^part_number^@^main_image^@^model_years^@^make^@^category^@^extra^@^description^
@61@^Bassani Products^@^Bassani Products^@61@^http://www.bassani.com/part/150251^@^Ball & Socket Connector Kit - Part No. 150251^@^Ball & Socket Connector Kit^@^Part No. 150251^@^150251^@^http://www.bassani.com/part_thumbnail.php?file=150251.jpg&width=1000&height=1000^@^65-11^@@^Accessories^@^Any Vehicle^@^<p>Aft-Cat Dual Split Rear Exhaust for Fj Cruiser</p>^
@54@^Bassani Products^@^Bassani Products^@54@^http://www.bassani.com/part/150301^@^Ball & Socket Connector Kit - Part No. 150301^@^Ball & Socket Connector Kit^@^Part No. 150301^@^150301^@^http://www.bassani.com/part_thumbnail.php?file=150301.jpg&width=1000&height=1000^@^65-11^@@^Accessories^@^Any Vehicle^@^<p>Up to Stock Manifolds</p><ul> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Mandrel bent Stainless Steel tubes.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Significant gains in appearance sound and power.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt"></span><span style="FONT-SIZE: 8pt">Precision-engineered Stainless Steel for durability and backed by a<strong> LIFETIME WARRANTY</strong>.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">All factory emissions connections are retained.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt"></span><span style="FONT-SIZE: 8pt">Designed to maximize flow and increase results.</span></div> </li> </ul>; <ul> <li>Not Legal for sale or installation on vehicles operated on public roads in California.</li> <li>3&quot; dia. tube adaptors bolt directly up to stock manifolds and part 5407R5 aft cat.</li> <li>Catalytic converters can not be installed with this pipe like the 5 pc. modular pipes for the 4.6L versions.</li> </ul>^
@49@^Bassani Products^@^Bassani Products^@49@^http://www.bassani.com/part/150507^@^Tubing Adapter 16-Gauge Stainless - Part No. 150507^@^Tubing Adapter 16-Gauge Stainless^@^Part No. 150507^@^150507^@^http://www.bassani.com/part_thumbnail.php?file=150507%20Tube%20adaptor.jpg&width=1000&height=1000^@^65-11^@@^Accessories^@^Any Vehicle^@^<ul> <li>50 State Street Legal E.O.#D-374.</li> <li>Ceramic coated</li> <li>Not needed is using Bassani Equalenght headers. </li> <li>Part #150501 Flange rings required for use with stock exhaust manifolds or small collector style headers.</li> <li>1 1/2&quot; diameter Equalenght 14g primary tubes 3/8&quot; thick laser-cut flange with a 2 1/4&quot; &gt; 3&quot; collector.</li> </ul>^
@34@^Bassani Products^@^Bassani Products^@34@^http://www.bassani.com/part/23335^@^Aft-Cat System - Part No. 23335^@^Aft-Cat System^@^Part No. 23335^@^23335^@^http://www.bassani.com/part_thumbnail.php?file=23335.jpg&width=1000&height=1000^@^99-03^@^FORD - Focus^@^Aft-Cat System^@^2.0L^@^<p>Shorty X up to 4605RC</p><ul> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Mandrel bent Stainless Steel tubes welded into a unique &quot;X&quot; shaped chamber. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Power “X”™ Crossovers are designed to scavenge exhaust gasses and create performance increases. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Significant gains in appearance sound and power.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt"></span><span style="FONT-SIZE: 8pt">Precision-engineered Stainless Steel for durability and backed by a<strong> <a href="http://www.bassani.com/warranty"><font color="#cccc00">LIFETIME WARRANTY</font></a></strong>.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Applications available with or without catalytic converters. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Designed to maximize flow and increase the results.</span></div> </li> </ul>; <ul> <li>Slight modifications may be necessary</li> <li>Legal in California only for racing vehicles which may never be used upon a highway.</li> <li>It is illegal to remove a properly functioning catalytic converter.</li> <li> Shorty X pipe up to part #4605RC</li> <li>Not Legal for sale or installation on vehicles operated on public roads in California.</li> <li>FITS MANUAL AND AOD TRANSMISSIONS</li> </ul>^
@45@^Bassani Products^@^Bassani Products^@45@^http://www.bassani.com/part/25MSC^@^CompCats - Part No. 25MSC^@^CompCats^@^Part No. 25MSC^@^25MSC^@^http://www.bassani.com/part_thumbnail.php?file=Compcats.jpg&width=1000&height=1000^@^65-13^@^UNVISERAL PARTS - UNIVERSAL/CUSTOM FAB^@^X-Y Crossover / Mid Pipes^@^Any Vehicle^@^<p>2 1/2&quot; x 18&quot;</p><ul> <li>Sound not guaranteed</li> </ul>^
@76@^Bassani Products^@^Bassani Products^@76@^http://www.bassani.com/part/2709G^@^X-Bone - Part No. 2709G^@^X-Bone^@^Part No. 2709G^@^2709G^@^http://www.bassani.com/part_thumbnail.php?file=2709G.JPG&width=1000&height=1000^@^65-11^@@^Accessories^@^Any Vehicle^@^<p>Chevelle 3&quot; System with Power X Crossover</p><ul> <li>Not Legal for sale or installation on vehicles operated on public roads in California.</li> </ul>^
@70@^Bassani Products^@^Bassani Products^@70@^http://www.bassani.com/part/2716G^@^X-Bone - Part No. 2716G^@^X-Bone^@^Part No. 2716G^@^2716G^@^http://www.bassani.com/part_thumbnail.php?file=2716G.JPG&width=1000&height=1000^@^65-11^@@^Accessories^@^Any Vehicle^@^<ul> <li>Offset In/Offset Out</li> </ul>^
@10@^Bassani Products^@^Bassani Products^@10@^http://www.bassani.com/part/3068722^@^Mid Pipes up to Bassani Longtubes - Part No. 3068722^@^Mid Pipes up to Bassani Longtubes^@^Part No. 3068722^@^3068722^@^http://www.bassani.com/part_thumbnail.php?file=7468302%20Product%20Pic.JPG&width=1000&height=1000^@^68-72^@^CHEVROLET/GMC - Chevelle^@^X-Y Crossover / Mid Pipes^@^572 Crate^@
@6@^Bassani Products^@^Bassani Products^@6@^http://www.bassani.com/part/3068725^@^Power X Crossover (Off Road Only) - Part No. 3068725^@^Power X Crossover (Off Road Only)^@^Part No. 3068725^@^3068725^@^http://www.bassani.com/part_thumbnail.php?file=3068725.jpg&width=1000&height=1000^@^68-72^@^CHEVROLET/GMC - Chevelle^@^X-Y Crossover / Mid Pipes^@^572 Crate^@^<p>Shorty X Crossover up to Bassani Longtubes</p><ul> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Mandrel bent Stainless Steel tubes welded into a unique &quot;X&quot; shaped chamber. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Power “X”™ Crossovers are designed to scavenge exhaust gasses and create performance increases. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Significant gains in appearance sound and power.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt"></span><span style="FONT-SIZE: 8pt">Precision-engineered Stainless Steel for durability and backed by a<strong> <a href="http://www.bassani.com/warranty"><font color="#cccc00">LIFETIME WARRANTY</font></a></strong>.</span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Applications available with or without catalytic converters. </span></div> </li> <li> <div style="MARGIN: 0in 0in 0pt 0.25in"><span style="FONT-SIZE: 8pt">Designed to maximize flow and increase the results. </span></div> </li> </ul>; <ul> <li>Slight modifications may be necessary</li> <li>Legal in California only for racing vehicles which may never be used upon a highway.</li> <li>It is illegal to remove a properly functioning catalytic converter.</li> <li>Not Legal for sale or installation on vehicles operated on public roads in California.</li> <li>2 1/2&quot; diameter tube Shorty Power &quot;X&quot; does not include catalytic converters - Off-Road use only. </li> </ul>^
@71@^Bassani Products^@^Bassani Products^@71@^http://www.bassani.com/part/350Z5^@^Aft-Cat System - Part No. 350Z5^@^Aft-Cat System^@^Part No. 350Z5^@^350Z5^@^http://www.bassani.com/part_thumbnail.php?file=350Z5no4.jpg&width=1000&height=1000^@^03-08^@^NISSAN/INFINITI - 350Z^@^Aft-Cat System^@^3.5L^@^<p> <ul> <li>&quot;421&quot; Longtube Headers 1 3/4&quot; to 2&quot; stepped 14g primary tubes 2 1/2&quot; collector Stock air and emission. Ceramic Coated.</li> <li>Ceramic Coating offers long-term protection resists discoloration lowers under the hood temperatures and increases thermal efficiency.</li> </ul> </p><ul> <li>&quot;421&quot; Longtube Headers 1 3/4&quot; to 2&quot; stepped 14g primary tubes 2 1/2&quot; collector Stock air and emission. Ceramic Coated.</li> <li>Ceramic Coating offers long-term protection resists discoloration lowers under the hood temperatures and increases thermal efficiency.</li> </ul>^
